year,adm1_name,lc_class,lc_name,growing_mean_ndvi,anomaly_growing_mean_ndvi,summer_temp_anomaly,summer_sm_anomaly,stress_score,resistance_candidate
2020.0,Bremen,2,grassland,0.691395258714795,-0.005592696618205983,-0.05520525801874568,8.962208621101206E-4,-0.056101478880855815,-0.07097722087082553
2020.0,Hamburg,2,grassland,0.6598172955376181,-0.0015298592216019353,5.536327442139053E-4,-0.004300166875946118,0.004853799620160023,0.0024327909789710334
2020.0,Hessen,2,grassland,0.6915842104805126,-0.017593473055149907,-0.27518135728084736,-0.019786572204039794,-0.2553947850768076,-0.10507276643276388
2020.0,Mecklenburg-Vorpommern,2,grassland,0.6692654901666292,0.003619547820105234,-0.23538895952600825,-0.016302206268762658,-0.21908675325724555,0.017969640699767635
2020.0,Niedersachsen,2,grassland,0.7061935755704398,-0.007807980308034233,0.004734824107516089,-0.0024658197538146727,0.007200643861330745,-0.1504502069446905
2020.0,Nordrhein-Westfalen,2,grassland,0.6822774929194519,-0.02285837496695746,-0.11937952098399239,-0.028476075241566968,-0.09090344574242545,-0.3630816808075019
2020.0,Rheinland-Pfalz,2,grassland,0.6291965109147173,-0.0341945667656175,-0.14232156305522775,-0.043204177997676875,-0.09911738505755094,-0.5646933719658137
2020.0,Saarland,2,grassland,0.6518551900869342,-0.03462501740425786,-0.16706570218174627,-0.03675931163741528,-0.130306390544331,-0.2948856714405285
2020.0,Sachsen,2,grassland,0.6554881461485639,-0.004288863012436469,-0.5591398006508985,0.012565768509764893,-0.5717055691606633,-0.015145211405422873
2020.0,Sachsen-Anhalt,2,grassland,0.6401219958077641,-0.004017436611187888,-0.2884263277527196,0.004146254844908583,-0.2925725825976284,-0.010562514556017788
2020.0,Schleswig-Holstein,2,grassland,0.7127979492520953,-0.006217224424036809,0.12538331094941693,-0.021853532638983517,0.14723684358840042,-0.04881421028948941
2020.0,Thueringen,2,grassland,0.6813209680240184,-0.010539010337372288,-0.4309945117730884,-3.3168063242755146E-4,-0.4306628311406607,-0.02450057857008859
2020.0,Baden-Wuerttemberg,3,cropland,0.6443323711246615,-0.006586333182851832,-0.5820723905853606,-0.005721927938192877,-0.5763504626471666,-0.019732619552586452
2020.0,Bayern,3,cropland,0.6492717980288789,0.001098660200529163,-0.8724709889008103,0.017047982322434704,-0.8895189712232452,-0.00257051232809276
2020.0,Berlin,3,cropland,0.5816,-0.0032234890109890113,-0.12192290171072884,-0.030550276962517275,-0.09137262474821156,-0.031798417166325574
2020.0,Brandenburg,3,cropland,0.6126766322393271,-0.002960499772591918,-0.1798849017900411,-0.022401508714748268,-0.15748339307529277,-0.018873108430165424
2020.0,Bremen,3,cropland,0.5890904825227965,0.002249718516191317,-0.09483628836223897,4.987484778206459E-4,-0.09533503684005963,0.022792123491007076
2020.0,Hamburg,3,cropland,0.6394,-0.002096497252747298,-2.0416848263238307E-4,-0.005795447914688667,0.005591279432056284,-0.13446601748646855
2020.0,Hessen,3,cropland,0.6182306461048515,-0.015153272720250957,-0.2339263823957878,-0.018985975793523405,-0.21494040660226446,-0.17334282982590626
2020.0,Mecklenburg-Vorpommern,3,cropland,0.6444507580563843,0.010607425207170361,-0.2254903415446986,-0.018715811301696562,-0.20677453024300224,0.08868710302085933
2020.0,Niedersachsen,3,cropland,0.6592572671177239,-0.004868305596046237,-0.18373304987060962,9.441605645513071E-4,-0.18467721043516164,-0.04794211552617983
2020.0,Nordrhein-Westfalen,3,cropland,0.6210368495736531,-0.013298594551183027,-0.12932681015255099,-0.022577882051438545,-0.10674892810111228,-0.15894662710816335
2020.0,Rheinland-Pfalz,3,cropland,0.5667832525833106,-0.029523375233622928,-0.1582561467587886,-0.04396792350407646,-0.11428822325471207,-0.44246562716353555
2020.0,Saarland,3,cropland,0.6045026182003052,-0.041937758202651415,-0.12201430859464941,-0.041136597286964185,-0.08087771130768524,-0.4854846537389554
2020.0,Sachsen,3,cropland,0.6094875377132578,-0.004501450220916093,-0.47244147775265083,0.006417160817926425,-0.47885863857057676,-0.014869438996784138
2020.0,Sachsen-Anhalt,3,cropland,0.5876484728396089,-0.00429378644167559,-0.29620408434633294,0.003387459210639976,-0.2995915435569731,-0.01234038172522862
2020.0,Schleswig-Holstein,3,cropland,0.6617213180884872,-0.003001301092915103,0.009608938237080722,-0.016555336944660718,0.02616427518174148,-0.034733850499124815
